# Time (s),Altitude (m),Altitude above sea level (m),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (cm),CG location (cm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (cm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
0,0,0,0,0,0,0,0,0,0,0,0,0,32.367,-106.83,90.01166961505233,0,0,0,90.01166961505233,0,2793,836,0.673,0.007,9.795,NaN,133,NaN,0,0,0,1.048,0.591,0.337,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.186,90.01166961505233,15,1013,0.001225,340.389,0.006,3.03e5,10.2,80,0.002,0.005,0
0.002,0,0,0,0,0,0,0,0,0,0,0,0,32.367,-106.83,90.01166961505233,0,0,0,90.01166961505233,0,2791.9999999999995,836,0.673,0.007,9.795,NaN,133,NaN,22.259,0.814,0,1.048,0.591,0.337,0.12,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.183,90.01166961505233,15,1013,0.001225,340.389,0.006,3.027e5,10.2,80,0.002,0.008,0
0.004,2.883e-6,2.883e-6,0.005,0.005,6.149,6.15,-1.321e-7,0,1.321e-7,269.9777130656439,1.651e-4,0.099,32.367,-106.83,89.89707805602616,0,0,0,90.01166961505233,0,2791.9999999999995,836,0.673,0.007,9.795,NaN,133,NaN,44.518,1.628,0,1.048,0.591,0.337,0.12,3.047e-8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.181,90.01166961505233,15,1013,0.001225,340.389,0.006,3.023e5,10.2,80,0.002,0.009,0
0.006,3.036e-5,3.036e-5,0.025,0.025,14.122,14.122,-6.6e-7,0,6.6e-7,269.9777130656439,3.628e-4,0.099,32.367,-106.83,89.32412026089534,0,0,0,90.01166961505233,0,2791.9999999999995,836,0.673,0.007,9.795,NaN,133,NaN,66.778,2.442,9.557e-8,1.048,0.592,0.337,0.12,4.057e-6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.178,90.01166961505233,15,1013,0.001225,340.389,0.006,3.02e5,10.2,80,0.002,0.012,0
0.008,1.143e-4,1.143e-4,0.061,0.061,22.096,22.096,-1.583e-6,0,1.583e-6,269.9777130656439,5.6e-4,0.099,32.367,-106.83,88.40738778868602,0,0,0,90.01166961505233,0,2791.9999999999995,836,0.673,0.007,9.795,NaN,133,NaN,89.037,3.256,1.371e-6,1.049,0.592,0.337,0.12,5.832e-5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.176,90.01166961505233,15,1013,0.001225,340.389,0.006,3.017e5,10.2,80,0.002,0.013,0
0.01,2.867e-4,2.867e-4,0.114,0.114,30.071,30.072,-2.9e-6,0,2.9e-6,269.9777130656439,7.57e-4,0.098,32.367,-106.83,87.03228908037204,0,0,0,90.01166961505233,0,2791.9999999999995,836,0.673,0.007,9.795,NaN,133,NaN,111.296,4.07,8.56e-6,1.049,0.592,0.337,0.12,3.642e-4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.173,90.01166961505233,15,1013,0.001225,340.389,0.006,3.017e5,10.2,80,0.002,0.018,0
0.012,5.793e-4,5.793e-4,0.182,0.182,38.047,38.047,-4.611e-6,0,4.611e-6,269.9777130656439,9.541e-4,0.099,32.367,-106.83,85.19882413595342,0,0,0,90.01166961505233,0,2791.9999999999995,835,0.673,0.007,9.795,NaN,133,NaN,133.555,4.884,3.441e-5,1.048,0.592,0.337,0.12,0.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.171,90.01166961505233,15,1013,0.001225,340.389,0.006,3.019e5,10.2,80,0.002,0.02,0
0.014,0.001,0.001,0.266,0.266,46.024,46.024,-6.717e-6,0,6.717e-6,269.9777130656439,0.001,0.099,32.367,-106.83,83.0215845144563,0,0,0,90.01166961505233,0,2791,835,0.673,0.007,9.795,NaN,133,NaN,155.815,5.699,1.052e-4,1.048,0.591,0.337,0.12,0.004,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.168,90.01166961505233,15,1013,0.001225,340.389,0.006,3.028e5,10.2,80,0.002,0.027,0
0.016,0.002,0.002,0.366,0.366,54.002,54.002,-9.219e-6,0,9.219e-6,269.9777130656439,0.001,0.1,32.367,-106.83,80.3859786568545,0,0,0,90.01166961505233,0,2791,835,0.673,0.007,9.795,NaN,133,NaN,178.074,6.513,2.665e-4,1.047,0.591,0.337,0.12,0.011,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.166,90.01166961505233,15,1013,0.001225,340.389,0.006,3.044e5,10.2,80,0.002,0.028,0
0.018,0.002,0.002,0.482,0.482,61.98,61.981,-1.212e-5,0,1.212e-5,269.9777130656439,0.002,0.102,32.367,-106.83,77.4638939016873,0,0,0,90.01166961505233,0,2791,835,0.673,0.007,9.795,NaN,133,NaN,200.333,7.328,5.883e-4,1.046,0.589,0.337,0.12,0.024,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.164,90.01166961505233,15,1013,0.001225,340.389,0.007,3.071e5,10.2,80,0.002,0.033,0
0.02,0.004,0.004,0.614,0.614,69.96,69.96,-1.543e-5,0,1.543e-5,269.9777130656439,0.002,0.104,32.367,-106.83,74.14073868992853,0,0,0,90.01166961505233,0,2791,835,0.672,0.007,9.795,NaN,133,NaN,222.592,8.142,0.001,1.044,0.588,0.337,0.12,0.047,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.161,90.01166961505233,15,1013,0.001225,340.389,0.007,3.113e5,10.2,80,0.002,0.036,0
0.022,0.005,0.005,0.762,0.762,77.94,77.94,-1.916e-5,0,1.916e-5,269.9777130656439,0.002,0.108,32.367,-106.83,70.53110458060435,0,0,0,90.01166961505233,0,2791,835,0.672,0.007,9.795,NaN,133,NaN,244.851,8.957,0.002,1.042,0.585,0.337,0.12,0.082,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.159,90.01166961505233,15,1013,0.001225,340.389,0.007,3.172e5,10.2,80,0.002,0.042,0
0.024,0.007,0.007,0.925,0.925,85.921,85.921,-2.332e-5,0,2.332e-5,269.9777130656439,0.002,0.113,32.367,-106.83,66.74958313274091,0,0,0,90.01166961505233,0,2791,835,0.672,0.007,9.795,NaN,133,NaN,267.111,9.772,0.004,1.039,0.582,0.337,0.12,0.133,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.156,90.01166961505233,15,1013,0.001225,340.389,0.007,3.251e5,10.2,80,0.002,0.044,0
0.026,0.009,0.009,1.105,1.105,93.902,93.902,-2.793e-5,0,2.793e-5,269.9777130656439,0.002,0.119,32.367,-106.83,62.796174346338226,0,0,0,90.01166961505233,0,2790,834,0.672,0.007,9.795,NaN,133,NaN,289.37,10.587,0.006,1.035,0.578,0.337,0.12,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.154,90.01166961505233,15,1013,0.001225,340.389,0.007,3.354e5,10.2,80,0.002,0.045,0
0.028,0.011,0.011,1.301,1.301,101.884,101.884,-3.301e-5,0,3.301e-5,269.9777130656439,0.003,0.128,32.367,-106.83,58.78546978042247,0,0,0,90.01166961505233,0,2790,834,0.672,0.007,9.795,NaN,133,NaN,311.629,11.402,0.009,1.03,0.573,0.337,0.12,0.284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.151,90.01166961505233,15,1013,0.001225,340.389,0.007,3.483e5,10.2,80,0.002,0.049,0
0.03,0.014,0.014,1.505,1.505,102.384,102.384,-3.861e-5,0,3.861e-5,269.9777130656439,0.003,0.139,32.367,-106.83,54.94665255304594,0,0,0,90.01166961505233,0,2790,834,0.672,0.007,9.795,NaN,132.9,NaN,312.99,11.453,0.013,1.025,0.568,0.337,0.12,0.377,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.149,90.01166961505233,15,1013,0.001225,340.389,0.008,3.635e5,10.2,80,0.002,0.05,0
0.032,0.017,0.017,1.711,1.711,102.883,102.884,-4.477e-5,0,4.477e-5,269.9777130656439,0.003,0.151,32.367,-106.83,51.394314223234844,0,0,0,90.01166961505233,0,2790,834,0.672,0.007,9.795,NaN,132.9,NaN,314.35,11.504,0.018,1.019,0.562,0.337,0.12,0.473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.147,90.01166961505233,15,1013,0.001225,340.389,0.008,3.802e5,10.2,80,0.002,0.053,0
0.034,0.021,0.021,1.917,1.917,103.383,103.383,-5.153e-5,0,5.153e-5,269.9777130656439,0.004,0,32.367,-106.83,48.128454790989146,0,0,0,90.01166961505233,0,2789,833,0.672,0.007,9.795,NaN,132.9,NaN,315.711,11.555,0.023,1.013,0.556,0.337,0.12,0.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.144,90.01166961505233,15,1013,0.001225,340.389,0.008,3.984e5,10.2,80,0.002,0.055,0
0.036,0.025,0.025,2.124,2.124,103.882,103.882,-5.861e-5,0,5.861e-5,269.9777130656439,0.004,0,32.367,-106.83,45.206370035821955,0,0,0,90.01166961505233,0,2789,833,0.672,0.007,9.795,NaN,132.9,NaN,317.072,11.607,0.029,1.008,0.551,0.337,0.12,0.654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.142,90.01166961505233,15,1013,0.001225,340.389,0.009,4.179e5,10.2,80,0.002,0.056,0
0.038,0.029,0.029,2.332,2.332,104.381,104.381,-6.568e-5,0,6.568e-5,269.9777130656439,0.004,0,32.367,-106.83,42.456172619194,0,0,0,90.01166961505233,0,2789,833,0.672,0.007,9.795,NaN,132.9,NaN,318.432,11.658,0.037,1.002,0.545,0.337,0.12,0.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.139,90.01166961505233,15,1013,0.001225,340.389,0.009,4.385e5,10.2,80,0.002,0.057,0
0.04,0.034,0.034,2.542,2.542,104.88,104.88,-7.276e-5,0,7.276e-5,269.9777130656439,0.004,0,32.367,-106.83,39.99245410013146,0,0,0,90.01166961505233,0,2787.9999999999995,832,0.671,0.007,9.795,NaN,132.9,NaN,319.793,11.709,0.044,0.996,0.539,0.337,0.12,0.809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.137,90.01166961505233,15,1013,0.001225,340.389,0.01,4.601e5,10.2,80,0.002,0.058,0
0.042,0.039,0.039,2.752,2.752,105.379,105.379,-7.984e-5,0,7.984e-5,269.9777130656439,0.004,0,32.367,-106.83,37.757918699121255,0,0,0,90.01166961505233,0,2787.9999999999995,832,0.671,0.007,9.795,NaN,132.9,NaN,321.154,11.76,0.053,0.991,0.534,0.337,0.12,0.875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.134,90.01166961505233,15,1013,0.001225,340.389,0.01,4.826e5,10.2,80,0.002,0.059,0
0.044,0.045,0.045,2.963,2.963,105.877,105.877,-8.692e-5,0,8.692e-5,269.9777130656439,0.004,0,32.367,-106.83,35.695270636650285,0,0,0,90.01166961505233,0,2787.9999999999995,832,0.671,0.007,9.795,NaN,132.9,NaN,322.514,11.811,0.062,0.985,0.528,0.337,0.12,0.933,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.132,90.01166961505233,15,1013,0.001225,340.389,0.011,5.059e5,10.2,80,0.002,0.06,0
0.046,0.051,0.051,3.175,3.175,106.376,106.376,-9.4e-5,0,9.4e-5,269.9777130656439,0.004,0,32.367,-106.83,33.804509912718565,0,0,0,90.01166961505233,0,2787,831,0.671,0.007,9.795,NaN,132.9,NaN,323.875,11.863,0.071,0.98,0.523,0.337,0.12,0.983,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.13,90.01166961505233,15,1013,0.001225,340.389,0.011,5.299e5,10.2,80,0.002,0.061,0
0.048,0.058,0.058,3.389,3.389,106.874,106.874,-1.011e-4,0,1.011e-4,269.9777130656439,0.004,0,32.367,-106.83,32.0856365273261,0,0,0,90.01166961505233,0,2787,831,0.671,0.007,9.795,NaN,132.9,NaN,325.235,11.914,0.081,0.975,0.518,0.337,0.12,1.026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.127,90.01166961505233,15,1013,0.001225,340.389,0.012,5.545e5,10.2,80,0.002,0.062,0
0.05,0.065,0.065,3.603,3.603,107.373,107.373,-1.082e-4,0,1.082e-4,269.9777130656439,0.004,0,32.367,-106.83,30.4813547009598,0,0,0,90.01166961505233,0,2787,831,0.671,0.007,9.795,NaN,132.9,NaN,326.596,11.965,0.092,0.97,0.513,0.337,0.12,1.063,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.125,90.01166961505233,15,1013,0.001225,340.389,0.012,5.797e5,10.2,80,0.002,0.063,0
0.052,0.072,0.072,3.818,3.818,107.871,107.871,-1.152e-4,0,1.152e-4,269.9777130656439,0.004,0,32.367,-106.83,29.048960213132737,0,0,0,90.01166961505233,0,2786,829.9999999999999,0.671,0.007,9.795,NaN,132.9,NaN,327.957,12.016,0.104,0.966,0.509,0.337,0.12,1.093,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.122,90.01166961505233,15,1013,0.001225,340.389,0.013,6.054e5,10.2,80,0.002,0.066,0
0.054,0.08,0.08,4.034,4.034,108.369,108.369,-1.223e-4,0,1.223e-4,269.9777130656439,0.004,0,32.367,-106.83,27.67386150481876,0,0,0,90.01166961505233,0,2786,829.9999999999999,0.671,0.007,9.795,NaN,132.9,NaN,329.317,12.068,0.115,0.961,0.504,0.337,0.12,1.119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.119,90.01166961505233,14.999000000000024,1013,0.001225,340.389,0.013,6.317e5,10.2,80,0.002,0.067,0
0.056,0.088,0.088,4.252,4.252,108.867,108.867,-1.294e-4,0,1.294e-4,269.9777130656439,0.004,0,32.367,-106.83,26.413354355530952,0,0,0,90.01166961505233,0,2786,829.9999999999999,0.67,0.007,9.795,NaN,132.8,NaN,330.678,12.119,0.128,0.957,0.5,0.337,0.12,1.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.117,90.01166961505233,14.999000000000024,1013,0.001225,340.389,0.014,6.583e5,10.2,80,0.002,0.068,0
0.058,0.097,0.097,4.47,4.47,109.365,109.365,-1.365e-4,0,1.365e-4,269.9777130656439,0.004,0,32.367,-106.83,25.267438765269304,0,0,0,90.01166961505233,0,2785,828.9999999999999,0.67,0.007,9.795,NaN,132.8,NaN,332.039,12.17,0.14,0.953,0.496,0.337,0.12,1.157,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.114,90.01166961505233,14.999000000000024,1013,0.001225,340.389,0.015,6.854e5,10.2,80,0.002,0.071,0
0.06,0.106,0.106,4.689,4.689,109.864,109.864,-1.435e-4,0,1.435e-4,269.9777130656439,0.004,0,32.367,-106.83,24.17881895452074,0,0,0,90.01166961505233,0,2785,828.9999999999999,0.67,0.007,9.795,NaN,132.8,NaN,333.399,12.222,0.154,0.949,0.492,0.337,0.12,1.171,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.111,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.015,7.129e5,10.2,80,0.002,0.072,0
0.062,0.116,0.116,4.909,4.909,110.362,110.362,-1.506e-4,0,1.506e-4,269.9777130656439,0.004,0,32.367,-106.83,23.20479070279834,0,0,0,90.01166961505233,0,2785,828.9999999999999,0.67,0.007,9.795,NaN,132.8,NaN,334.76,12.273,0.167,0.945,0.488,0.337,0.12,1.181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.109,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.016,7.407e5,10.2,80,0.002,0.072,0
0.064,0.126,0.126,5.131,5.131,110.86,110.86,-1.577e-4,0,1.577e-4,269.9777130656439,0.004,0,32.367,-106.83,22.288058230589023,0,0,0,90.01166961505233,0,2783.9999999999995,827.9999999999999,0.67,0.007,9.795,NaN,132.8,NaN,336.121,12.324,0.182,0.941,0.484,0.337,0.12,1.189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.106,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.016,7.688e5,10.2,80,0.002,0.073,0
0.066,0.136,0.136,5.353,5.353,111.358,111.358,-1.648e-4,0,1.648e-4,269.9777130656439,0.004,0,32.367,-106.83,21.428621537892788,0,0,0,90.01166961505233,0,2783.9999999999995,827.9999999999999,0.67,0.007,9.795,NaN,132.8,NaN,337.481,12.376,0.196,0.938,0.481,0.337,0.12,1.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.104,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.017,7.973e5,10.2,80,0.002,0.074,0
0.068,0.147,0.147,5.576,5.576,111.856,111.856,-1.719e-4,0,1.719e-4,269.9777130656439,0.004,0,32.367,-106.83,20.626480624709636,0,0,0,90.01166961505233,0,2783.9999999999995,827.9999999999999,0.67,0.007,9.795,NaN,132.8,NaN,338.842,12.427,0.211,0.935,0.477,0.337,0.12,1.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.101,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.018,8.26e5,10.2,80,0.002,0.075,0
0.07,0.159,0.159,5.8,5.8,112.353,112.353,-1.789e-4,0,1.789e-4,269.9777130656439,0.004,0,32.367,-106.83,19.881635491039564,0,0,0,90.01166961505233,0,2783,826.9999999999999,0.669,0.007,9.795,NaN,132.8,NaN,340.203,12.479,0.227,0.931,0.474,0.337,0.12,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.098,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.018,8.551e5,10.2,80,0.002,0.076,0
0.072,0.17,0.17,6.025,6.025,112.851,112.851,-1.86e-4,0,1.86e-4,269.9777130656439,0.004,0,32.367,-106.83,19.136790357369495,0,0,0,90.01166961505233,0,2783,826.9999999999999,0.669,0.007,9.795,NaN,132.8,NaN,341.563,12.53,0.243,0.928,0.471,0.337,0.12,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.096,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.019,8.844e5,10.2,80,0.002,0.077,0
0.074,0.183,0.183,6.252,6.252,113.349,113.349,-1.931e-4,0,1.931e-4,269.9777130656439,0.004,0,32.367,-106.83,18.50653678272559,0,0,0,90.01166961505233,0,2783,826.9999999999999,0.669,0.007,9.795,NaN,132.8,NaN,342.924,12.581,0.259,0.925,0.468,0.337,0.12,1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.093,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.019,9.14e5,10.2,80,0.002,0.079,0
0.076,0.196,0.196,6.479,6.479,113.847,113.847,-2.002e-4,0,2.002e-4,269.9777130656439,0.004,0,32.367,-106.83,17.876283208081684,0,0,0,90.01166961505233,0,2782,825.9999999999999,0.669,0.007,9.795,NaN,132.8,NaN,344.284,12.633,0.276,0.922,0.465,0.337,0.12,1.198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.09,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.02,9.438e5,10.2,80,0.002,0.081,0
0.078,0.209,0.209,6.707,6.707,114.345,114.345,-2.072e-4,0,2.072e-4,269.9777130656439,0.004,0,32.367,-106.83,17.24602963343778,0,0,0,90.01166961505233,0,2782,825.9999999999999,0.669,0.007,9.795,NaN,132.8,NaN,345.645,12.684,0.293,0.919,0.462,0.337,0.12,1.195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.088,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.021,9.738e5,10.2,80,0.002,0.084,0
0.08,0.222,0.222,6.936,6.936,114.842,114.842,-2.143e-4,0,2.143e-4,269.9777130656439,0.004,0,32.367,-106.83,16.730367617820036,0,0,0,90.01166961505233,0,2782,825.9999999999999,0.669,0.007,9.795,NaN,132.8,NaN,347.006,12.736,0.31,0.916,0.459,0.337,0.12,1.191,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.085,90.01166961505233,14.999000000000024,1013,0.001225,340.388,0.021,1.004e6,10.2,80,0.002,0.085,0
0.082,0.236,0.236,7.166,7.166,115.34,115.34,-2.214e-4,0,2.214e-4,269.9777130656439,0.004,0,32.367,-106.83,16.157409822689214,0,0,0,90.01166961505233,0,2781,824.9999999999999,0.669,0.007,9.795,NaN,132.8,NaN,348.366,12.787,0.328,0.914,0.456,0.337,0.12,1.186,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.083,90.01166961505233,14.998000000000047,1013,0.001225,340.388,0.022,1.035e6,10.2,80,0.002,0.087,0
0.084,0.251,0.251,7.398,7.398,115.838,115.838,-2.285e-4,0,2.285e-4,269.9777130656439,0.004,0,32.367,-106.83,15.699043586584557,0,0,0,90.01166961505233,0,2781,824.9999999999999,0.669,0.007,9.795,NaN,132.7,NaN,349.727,12.839,0.346,0.911,0.454,0.337,0.12,1.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.08,90.01166961505233,14.998000000000047,1013,0.001225,340.388,0.023,1.065e6,10.2,80,0.002,0.088,0
0.086,0.266,0.266,7.63,7.63,116.336,116.336,-2.356e-4,0,2.356e-4,269.9777130656439,0.004,0,32.367,-106.83,15.183381570966816,0,0,0,90.01166961505233,0,2781,824.9999999999999,0.668,0.007,9.795,NaN,132.7,NaN,351.088,12.89,0.364,0.908,0.451,0.337,0.12,1.173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.077,90.01166961505233,14.998000000000047,1013,0.001225,340.388,0.023,1.096e6,10.2,80,0.001,0.09,0
0.087,0.274,0.274,7.746,7.746,116.585,116.585,-2.391e-4,0,2.391e-4,269.9777130656439,0.004,0,32.367,-106.83,14.954198452914486,0,0,0,90.01166961505233,0,2779.9999999999995,823.9999999999999,0.668,0.007,9.795,NaN,132.7,NaN,351.768,12.916,0.373,0.907,0.45,0.337,0.12,1.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.076,90.01166961505233,14.998000000000047,1013,0.001225,340.388,0.024,1.112e6,10.2,80,0.002,0.09,0
0.089,0.285,0.285,7.921,7.921,116.568,116.568,-2.444e-4,0,2.444e-4,269.9777130656439,0.004,0,32.367,-106.83,14.667719555349075,0,0,0,90.01166961505233,0,2779.9999999999995,823.9999999999999,0.668,0.007,9.795,NaN,132.7,NaN,351.701,12.915,0.387,0.905,0.448,0.337,0.12,1.163,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.074,90.01166961505233,14.998000000000047,1013,0.001225,340.388,0.024,1.135e6,10.2,80,0.002,0.091,0
0.091,0.302,0.302,8.154,8.154,116.545,116.545,-2.515e-4,0,2.515e-4,269.9777130656439,0.004,0,32.367,-106.83,14.209353319244416,0,0,0,90.01166961505233,0,2779.9999999999995,823.9999999999999,0.668,0.007,9.795,NaN,132.7,NaN,351.611,12.913,0.406,0.903,0.446,0.337,0.12,1.155,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.071,90.01166961505233,14.998000000000047,1013,0.001225,340.388,0.025,1.166e6,10.2,80,0.002,0.092,0
0.093,0.318,0.318,8.387,8.387,116.522,116.522,-2.586e-4,0,2.586e-4,269.9777130656439,0.004,0,32.367,-106.83,13.808282862652838,0,0,0,90.01166961505233,0,2779,822.9999999999999,0.668,0.007,9.795,NaN,132.7,NaN,351.521,12.911,0.425,0.901,0.443,0.337,0.12,1.146,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.069,90.01166961505233,14.998000000000047,1013,0.001225,340.388,0.025,1.198e6,10.2,80,0.002,0.093,0
0.095,0.335,0.335,8.62,8.62,116.498,116.498,-2.656e-4,0,2.656e-4,269.9777130656439,0.004,0,32.367,-106.83,13.464508185574346,0,0,0,90.01166961505233,0,2779,822.9999999999999,0.668,0.007,9.795,NaN,132.7,NaN,351.431,12.91,0.444,0.899,0.441,0.337,0.12,1.138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.066,90.01166961505233,14.998000000000047,1013,0.001225,340.388,0.026,1.229e6,10.2,80,0.002,0.094,0
0.097,0.353,0.353,8.853,8.853,116.475,116.475,-2.727e-4,0,2.727e-4,269.9777130656439,0.004,0,32.367,-106.83,13.120733508495853,0,0,0,90.01166961505233,0,2779,822.9999999999999,0.668,0.007,9.795,NaN,132.7,NaN,351.341,12.908,0.463,0.896,0.439,0.337,0.12,1.129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.063,90.01166961505233,14.998000000000047,1013,0.001225,340.388,0.027,1.26e6,10.2,80,0.002,0.095,0
0.099,0.37,0.37,9.086,9.086,116.452,116.452,-2.798e-4,0,2.798e-4,269.9777130656439,0.004,0,32.367,-106.83,12.776958831417359,0,0,0,90.01166961505233,0,2778,821.9999999999999,0.668,0.007,9.795,NaN,132.7,NaN,351.252,12.906,0.483,0.894,0.437,0.337,0.12,1.121,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.061,90.01166961505233,14.998000000000047,1013,0.001225,340.387,0.027,1.292e6,10.2,80,0.002,0.096,0
0.101,0.389,0.389,9.319,9.319,116.428,116.428,-2.869e-4,0,2.869e-4,269.9777130656439,0.004,0,32.367,-106.83,12.433184154338864,0,0,0,90.01166961505233,0,2778,821.9999999999999,0.667,0.007,9.795,NaN,132.7,NaN,351.162,12.905,0.503,0.892,0.435,0.337,0.12,1.113,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.06,90.01166961505233,14.997000000000014,1013,0.001225,340.387,0.028,1.323e6,10.2,80,0.002,0.098,0
0.103,0.408,0.408,9.552,9.552,116.404,116.404,-2.939e-4,0,2.939e-4,269.9777130656439,0.004,0,32.367,-106.83,12.146705256773451,0,0,0,90.01166961505233,0,2778,821.9999999999999,0.667,0.007,9.795,NaN,132.7,NaN,351.072,12.903,0.524,0.89,0.433,0.337,0.12,1.105,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.063,90.01166961505233,14.997000000000014,1013,0.001225,340.387,0.029,1.355e6,10.2,80,0.002,0.101,0
0.105,0.427,0.427,9.785,9.785,116.38,116.38,-3.01e-4,0,3.01e-4,269.9777130656439,0.004,0,32.367,-106.83,11.917522138721122,0,0,0,90.01166961505233,0,2777,820.9999999999999,0.667,0.007,9.795,NaN,132.7,NaN,350.982,12.901,0.545,0.889,0.431,0.337,0.12,1.098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.066,90.01166961505233,14.997000000000014,1013,0.001225,340.387,0.029,1.386e6,10.2,80,0.002,0.102,0
